node_id,type,name,source,label
DB01219,drug,Dantrolene,DrugBank,Drug
DB01452,drug,Diamorphine,DrugBank,Drug
DB01629,drug,5-fluorouridine,DrugBank,Drug
DB08886,drug,Asparaginase Erwinia chrysanthemi,DrugBank,Drug
DB08984,drug,Etofenamate,DrugBank,Drug
DB09256,drug,Tegafur,DrugBank,Drug
DB09317,drug,"Synthetic Conjugated Estrogens, A",DrugBank,Drug
DB09318,drug,"Synthetic Conjugated Estrogens, B",DrugBank,Drug
DB09381,drug,Esterified estrogens,DrugBank,Drug
DB11100,drug,Allantoin,DrugBank,Drug
DB12425,drug,Liothyronine I-131,DrugBank,Drug
DB13396,drug,Neocitrullamon,DrugBank,Drug
DB02080,drug,"1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene",DrugBank,Drug
DB14001,drug,alpha-Tocopherol succinate,DrugBank,Drug
DB14002,drug,D-alpha-Tocopherol acetate,DrugBank,Drug
DB00858,drug,Drostanolone,DrugBank,Drug
DB01185,drug,Fluoxymesterone,DrugBank,Drug
DB01406,drug,Danazol,DrugBank,Drug
DB02342,drug,2-Methoxyestradiol,DrugBank,Drug
DB02901,drug,Stanolone,DrugBank,Drug
DB03882,drug,"5-Alpha-Androstane-3-Beta,17beta-Diol",DrugBank,Drug
DB03926,drug,"5alpha-androstane-3beta,17alpha-diol",DrugBank,Drug
DB13951,drug,Stanolone acetate,DrugBank,Drug
DB08127,drug,"1,3,3-trimethyl-2-[(1E,3E)-3-methylpenta-1,3-dien-1-yl]cyclohexene",DrugBank,Drug
DB08455,drug,Ro 12-7310,DrugBank,Drug
DB08467,drug,"6-(2,3,4,5,6,7-HEXAHYDRO-2,4,4-TRIMETHYL-1-METYLENEINDEN-2-YL)-3-METHYLHEXA-2,4-DIENOIC ACID",DrugBank,Drug
DB00243,drug,Ranolazine,DrugBank,Drug
DB00280,drug,Disopyramide,DrugBank,Drug
DB00457,drug,Prazosin,DrugBank,Drug
DB00543,drug,Amoxapine,DrugBank,Drug
DB00706,drug,Tamsulosin,DrugBank,Drug
DB00934,drug,Maprotiline,DrugBank,Drug
DB01151,drug,Desipramine,DrugBank,Drug
DB01156,drug,Bupropion,DrugBank,Drug
DB01190,drug,Clindamycin,DrugBank,Drug
DB01233,drug,Metoclopramide,DrugBank,Drug
DB01359,drug,Penbutolol,DrugBank,Drug
DB01426,drug,Ajmaline,DrugBank,Drug
DB01429,drug,Aprindine,DrugBank,Drug
DB04821,drug,Nomifensine,DrugBank,Drug
DB08907,drug,Canagliflozin,DrugBank,Drug
DB09568,drug,Omega-3-carboxylic acids,DrugBank,Drug
DB14007,drug,Pentetic acid,DrugBank,Drug
DB01277,drug,Mecasermin,DrugBank,Drug
DB09160,drug,Technetium Tc-99m tetrofosmin,DrugBank,Drug
DB09329,drug,"Antihemophilic Factor (Recombinant), PEGylated",DrugBank,Drug
DB14738,drug,Turoctocog alfa pegol,DrugBank,Drug
DB00292,drug,Etomidate,DrugBank,Drug
DB00136,drug,Calcitriol,DrugBank,Drug
DB00153,drug,Ergocalciferol,DrugBank,Drug
DB00169,drug,Cholecalciferol,DrugBank,Drug
DB01436,drug,Alfacalcidol,DrugBank,Drug
DB02153,drug,3-sulfino-L-alanine,DrugBank,Drug
DB02776,drug,1-Hexadecanosulfonic Acid,DrugBank,Drug
DB03009,drug,2-{[2-Oxo-2-(1-piperidinyl)ethyl]sulfanyl}-6-(trifluoromethyl)-4(1H)-pyrimidinone,DrugBank,Drug
DB03766,drug,Propanoic acid,DrugBank,Drug
DB03851,drug,Carbazole Butanoic Acid,DrugBank,Drug
DB04437,drug,"Cysteine-Methylene-Carbamoyl-1,10-Phenanthroline",DrugBank,Drug
DB07283,drug,"9-benzyl-2,3,4,9-tetrahydro-1H-carbazole-8-carboxylic acid",DrugBank,Drug
DB07945,drug,"5-(3-carbamoylbenzyl)-5,6,7,8,9,10-hexahydrocyclohepta[b]indole-4-carboxylic acid",DrugBank,Drug
DB08607,drug,"(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE",DrugBank,Drug
DB00132,drug,alpha-Linolenic acid,DrugBank,Drug
DB00154,drug,Dihomo-gamma-linolenic acid,DrugBank,Drug
DB01138,drug,Sulfinpyrazone,DrugBank,Drug
DB09555,drug,Dexchlorpheniramine maleate,DrugBank,Drug
DB02074,drug,Butenoic Acid,DrugBank,Drug
DB02216,drug,S-Methylcysteine,DrugBank,Drug
DB02659,drug,Cholic Acid,DrugBank,Drug
DB00507,drug,Nitazoxanide,DrugBank,Drug
DB00409,drug,Remoxipride,DrugBank,Drug
DB00907,drug,Cocaine,DrugBank,Drug
DB01203,drug,Nadolol,DrugBank,Drug
DB01591,drug,Solifenacin,DrugBank,Drug
DB00130,drug,L-Glutamine,DrugBank,Drug
DB11118,drug,Ammonia,DrugBank,Drug
DB00157,drug,NADH,DrugBank,Drug
DB00898,drug,Ethanol,DrugBank,Drug
DB01020,drug,Isosorbide mononitrate,DrugBank,Drug
DB11077,drug,Polyethylene glycol 400,DrugBank,Drug
DB12612,drug,Ozanimod,DrugBank,Drug
DB00145,drug,Glycine,DrugBank,Drug
DB13749,drug,Magnesium gluconate,DrugBank,Drug
DB13151,drug,Anti-inhibitor coagulant complex,DrugBank,Drug
DB13884,drug,Albutrepenonacog alfa,DrugBank,Drug
DB00035,drug,Desmopressin,DrugBank,Drug
DB00216,drug,Eletriptan,DrugBank,Drug
DB00250,drug,Dapsone,DrugBank,Drug
DB00470,drug,Dronabinol,DrugBank,Drug
DB00471,drug,Montelukast,DrugBank,Drug
DB00533,drug,Rofecoxib,DrugBank,Drug
DB00549,drug,Zafirlukast,DrugBank,Drug
DB00582,drug,Voriconazole,DrugBank,Drug
DB00672,drug,Chlorpropamide,DrugBank,Drug
DB00773,drug,Etoposide,DrugBank,Drug
DB00796,drug,Candesartan cilexetil,DrugBank,Drug
DB01041,drug,Thalidomide,DrugBank,Drug
DB01075,drug,Diphenhydramine,DrugBank,Drug
DB01181,drug,Ifosfamide,DrugBank,Drug
DB01198,drug,Zopiclone,DrugBank,Drug
DB01221,drug,Ketamine,DrugBank,Drug
DB01355,drug,Hexobarbital,DrugBank,Drug
DB05109,drug,Trabectedin,DrugBank,Drug
DB06737,drug,Zaltoprofen,DrugBank,Drug
DB06738,drug,Ketobemidone,DrugBank,Drug
DB06739,drug,Seratrodast,DrugBank,Drug
DB09214,drug,Dexketoprofen,DrugBank,Drug
DB09295,drug,Talniflumate,DrugBank,Drug
DB13919,drug,Candesartan,DrugBank,Drug
DB00025,drug,"Antihemophilic factor, human recombinant",DrugBank,Drug
DB12364,drug,Betrixaban,DrugBank,Drug
DB13998,drug,Lonoctocog alfa,DrugBank,Drug
DB13999,drug,Moroctocog alfa,DrugBank,Drug
DB01708,drug,Prasterone,DrugBank,Drug
DB09070,drug,Tibolone,DrugBank,Drug
DB01285,drug,Corticotropin,DrugBank,Drug
DB13892,drug,Crotalus atrox antivenin,DrugBank,Drug
DB13893,drug,Crotalus adamanteus antivenin,DrugBank,Drug
DB00352,drug,Tioguanine,DrugBank,Drug
DB00150,drug,Tryptophan,DrugBank,Drug
DB09539,drug,Omega-3-acid ethyl esters,DrugBank,Drug
DB00127,drug,Spermine,DrugBank,Drug
DB00131,drug,Adenosine phosphate,DrugBank,Drug
DB06077,drug,Lumateperone,DrugBank,Drug
DB00435,drug,Nitric Oxide,DrugBank,Drug
DB00727,drug,Nitroglycerin,DrugBank,Drug
DB01612,drug,Amyl Nitrite,DrugBank,Drug
DB06154,drug,Pentaerythritol tetranitrate,DrugBank,Drug
DB06770,drug,Benzyl alcohol,DrugBank,Drug
DB09117,drug,Paraldehyde,DrugBank,Drug
DB00550,drug,Propylthiouracil,DrugBank,Drug
DB00988,drug,Dopamine,DrugBank,Drug
DB05394,drug,Corticorelin,DrugBank,Drug
DB06774,drug,Capsaicin,DrugBank,Drug
DB09072,drug,Sodium oxybate,DrugBank,Drug
DB00134,drug,Methionine,DrugBank,Drug
DB00139,drug,Succinic acid,DrugBank,Drug
DB02209,drug,Pyridoxine phosphate,DrugBank,Drug
DB09282,drug,Molsidomine,DrugBank,Drug
DB11311,drug,Prothrombin,DrugBank,Drug
DB06695,drug,Dabigatran etexilate,DrugBank,Drug
DB00161,drug,Valine,DrugBank,Drug
DB13620,drug,Potassium gluconate,DrugBank,Drug
DB00122,drug,Choline,DrugBank,Drug
DB14006,drug,Choline salicylate,DrugBank,Drug
DB00179,drug,Masoprocol,DrugBank,Drug
DB09061,drug,Cannabidiol,DrugBank,Drug
DB09285,drug,Morniflumate,DrugBank,Drug
DB11133,drug,Omega-3 fatty acids,DrugBank,Drug
DB13168,drug,Omega-6 fatty acids,DrugBank,Drug
DB14009,drug,Medical Cannabis,DrugBank,Drug
DB14011,drug,Nabiximols,DrugBank,Drug
DB00811,drug,Ribavirin,DrugBank,Drug
DB00041,drug,Aldesleukin,DrugBank,Drug
DB00360,drug,Sapropterin,DrugBank,Drug
DB00720,drug,Clodronic acid,DrugBank,Drug
DB00856,drug,Chlorphenesin,DrugBank,Drug
DB00884,drug,Risedronic acid,DrugBank,Drug
DB00887,drug,Bumetanide,DrugBank,Drug
DB00963,drug,Bromfenac,DrugBank,Drug
DB01395,drug,Drospirenone,DrugBank,Drug
DB05095,drug,Cimicoxib,DrugBank,Drug
DB05804,drug,Prasterone sulfate,DrugBank,Drug
DB05875,drug,"Sar9, Met (O2)11-Substance P",DrugBank,Drug
DB06195,drug,Seliciclib,DrugBank,Drug
DB06436,drug,Semaxanib,DrugBank,Drug
DB06804,drug,Nonoxynol-9,DrugBank,Drug
DB08819,drug,Tafluprost,DrugBank,Drug
DB00158,drug,Folic acid,DrugBank,Drug
DB01593,drug,Zinc,DrugBank,Drug
DB14487,drug,Zinc acetate,DrugBank,Drug
DB00118,drug,Ademetionine,DrugBank,Drug
DB01157,drug,Trimetrexate,DrugBank,Drug
DB08878,drug,Aminopterin,DrugBank,Drug
DB06778,drug,Cupric sulfate,DrugBank,Drug
DB00396,drug,Progesterone,DrugBank,Drug
DB00882,drug,Clomifene,DrugBank,Drug
DB01424,drug,Aminophenazone,DrugBank,Drug
DB04630,drug,Aldosterone,DrugBank,Drug
DB09395,drug,Sodium acetate,DrugBank,Drug
DB11936,drug,Bempedoic acid,DrugBank,Drug
DB00594,drug,Amiloride,DrugBank,Drug
DB13192,drug,Antihemophilic factor human,DrugBank,Drug
DB06773,drug,Human calcitonin,DrugBank,Drug
DB00019,drug,Pegfilgrastim,DrugBank,Drug
DB00082,drug,Pegvisomant,DrugBank,Drug
DB00738,drug,Pentamidine,DrugBank,Drug
DB04977,drug,Plitidepsin,DrugBank,Drug
DB11156,drug,Pyrantel,DrugBank,Drug
DB13125,drug,Lusutrombopag,DrugBank,Drug
DB14004,drug,Tildrakizumab,DrugBank,Drug
DB00358,drug,Mefloquine,DrugBank,Drug
DB00863,drug,Ranitidine,DrugBank,Drug
DB00940,drug,Methantheline,DrugBank,Drug
DB00146,drug,Calcifediol,DrugBank,Drug
DB11094,drug,Vitamin D,DrugBank,Drug
DB00115,drug,Cyanocobalamin,DrugBank,Drug
DB13257,drug,Ferrous sulfate anhydrous,DrugBank,Drug
DB11652,drug,Tucatinib,DrugBank,Drug
DB00996,drug,Gabapentin,DrugBank,Drug
DB06410,drug,Doxercalciferol,DrugBank,Drug
DB06777,drug,Chenodeoxycholic acid,DrugBank,Drug
DB09462,drug,Glycerin,DrugBank,Drug
DB01262,drug,Decitabine,DrugBank,Drug
DB08934,drug,Sofosbuvir,DrugBank,Drug
DB09110,drug,Coenzyme M,DrugBank,Drug
DB11135,drug,Selenium,DrugBank,Drug
DB00086,drug,Streptokinase,DrugBank,Drug
DB00411,drug,Carbamoylcholine,DrugBank,Drug
DB00445,drug,Epirubicin,DrugBank,Drug
DB00578,drug,Carbenicillin,DrugBank,Drug
DB01083,drug,Orlistat,DrugBank,Drug
DB04786,drug,Suramin,DrugBank,Drug
DB04827,drug,Urethane,DrugBank,Drug
DB05029,drug,Lancovutide,DrugBank,Drug
DB08909,drug,Glycerol phenylbutyrate,DrugBank,Drug
DB01065,drug,Melatonin,DrugBank,Drug
DB06813,drug,Pralatrexate,DrugBank,Drug
DB09332,drug,Kappadione,DrugBank,Drug
DB00501,drug,Cimetidine,DrugBank,Drug
DB01011,drug,Metyrapone,DrugBank,Drug
DB01388,drug,Mibefradil,DrugBank,Drug
DB14545,drug,Hydrocortisone succinate,DrugBank,Drug
DB11256,drug,Levomefolic acid,DrugBank,Drug
DB09221,drug,Polaprezinc,DrugBank,Drug
DB11859,drug,Brexanolone,DrugBank,Drug
DB00526,drug,Oxaliplatin,DrugBank,Drug
DB00958,drug,Carboplatin,DrugBank,Drug
DB01008,drug,Busulfan,DrugBank,Drug
DB11672,drug,Curcumin,DrugBank,Drug
DB00291,drug,Chlorambucil,DrugBank,Drug
DB11091,drug,Hydrogen peroxide,DrugBank,Drug
DB11127,drug,Selenious acid,DrugBank,Drug
DB09374,drug,Indocyanine green acid form,DrugBank,Drug
DB13155,drug,Esculin,DrugBank,Drug
DB09571,drug,Levmetamfetamine,DrugBank,Drug
DB14962,drug,Trastuzumab deruxtecan,DrugBank,Drug
DB09301,drug,Chondroitin sulfate,DrugBank,Drug
DB09288,drug,Propacetamol,DrugBank,Drug
DB09328,drug,Vayarin,DrugBank,Drug
DB11358,drug,Evening primrose oil,DrugBank,Drug
DB09322,drug,Zinc sulfate,DrugBank,Drug
DB09498,drug,Strontium chloride Sr-89,DrugBank,Drug
DB09338,drug,Mersalyl,DrugBank,Drug
DB14596,drug,Loteprednol etabonate,DrugBank,Drug
DB14598,drug,Edetate calcium disodium anhydrous,DrugBank,Drug
DB14600,drug,Edetate disodium anhydrous,DrugBank,Drug
DB14635,drug,Curcumin sulfate,DrugBank,Drug
DB01101,drug,Capecitabine,DrugBank,Drug
DB09327,drug,Tegafur-uracil,DrugBank,Drug
DB09340,drug,Tyropanoic acid,DrugBank,Drug
DB11793,drug,Niraparib,DrugBank,Drug
DB00436,drug,Bendroflumethiazide,DrugBank,Drug
DB01021,drug,Trichlormethiazide,DrugBank,Drug
DB01033,drug,Mercaptopurine,DrugBank,Drug
DB05239,drug,Cobimetinib,DrugBank,Drug
DB09341,drug,"Dextrose, unspecified form",DrugBank,Drug
DB09344,drug,Invert sugar,DrugBank,Drug
DB06779,drug,Dalteparin,DrugBank,Drug
DB05016,drug,Ataluren,DrugBank,Drug
DB00006,drug,Bivalirudin,DrugBank,Drug
DB00208,drug,Ticlopidine,DrugBank,Drug
DB00233,drug,Aminosalicylic acid,DrugBank,Drug
DB00833,drug,Cefaclor,DrugBank,Drug
DB01225,drug,Enoxaparin,DrugBank,Drug
DB02300,drug,Calcipotriol,DrugBank,Drug
DB05161,drug,Elafin,DrugBank,Drug
DB06111,drug,AB192,DrugBank,Drug
DB06468,drug,Cariporide,DrugBank,Drug
DB06823,drug,Tiopronin,DrugBank,Drug
DB00987,drug,Cytarabine,DrugBank,Drug
DB09502,drug,Fludeoxyglucose (18F),DrugBank,Drug
DB00121,drug,Biotin,DrugBank,Drug
DB00201,drug,Caffeine,DrugBank,Drug
DB00277,drug,Theophylline,DrugBank,Drug
DB00338,drug,Omeprazole,DrugBank,Drug
DB00448,drug,Lansoprazole,DrugBank,Drug
DB00499,drug,Flutamide,DrugBank,Drug
DB00613,drug,Amodiaquine,DrugBank,Drug
DB00694,drug,Daunorubicin,DrugBank,Drug
DB01087,drug,Primaquine,DrugBank,Drug
DB01204,drug,Mitoxantrone,DrugBank,Drug
DB01229,drug,Paclitaxel,DrugBank,Drug
DB01248,drug,Docetaxel,DrugBank,Drug
DB01254,drug,Dasatinib,DrugBank,Drug
DB11155,drug,Triclocarban,DrugBank,Drug
DB12245,drug,Triclabendazole,DrugBank,Drug
DB01598,drug,Imipenem,DrugBank,Drug
DB06211,drug,Doripenem,DrugBank,Drug
DB00030,drug,Insulin human,DrugBank,Drug
DB06713,drug,Norelgestromin,DrugBank,Drug
DB00013,drug,Urokinase,DrugBank,Drug
DB00642,drug,Pemetrexed,DrugBank,Drug
DB09116,drug,Calcium carbimide,DrugBank,Drug
DB09459,drug,L-tartaric acid,DrugBank,Drug
DB12831,drug,Gabexate,DrugBank,Drug
DB00494,drug,Entacapone,DrugBank,Drug
DB00668,drug,Epinephrine,DrugBank,Drug
DB00841,drug,Dobutamine,DrugBank,Drug
DB00968,drug,Methyldopa,DrugBank,Drug
DB01141,drug,Micafungin,DrugBank,Drug
DB06152,drug,Nylidrin,DrugBank,Drug
DB15488,drug,Echinacoside,DrugBank,Drug
DB00197,drug,Troglitazone,DrugBank,Drug
DB00269,drug,Chlorotrianisene,DrugBank,Drug
DB00389,drug,Carbimazole,DrugBank,Drug
DB00974,drug,Edetic acid,DrugBank,Drug
DB00990,drug,Exemestane,DrugBank,Drug
DB01007,drug,Tioconazole,DrugBank,Drug
DB01127,drug,Econazole,DrugBank,Drug
DB04794,drug,Bifonazole,DrugBank,Drug
DB04839,drug,Cyproterone acetate,DrugBank,Drug
DB06147,drug,Sulfathiazole,DrugBank,Drug
DB06423,drug,Endostatin,DrugBank,Drug
DB06719,drug,Buserelin,DrugBank,Drug
DB08804,drug,Nandrolone decanoate,DrugBank,Drug
DB09389,drug,Norgestrel,DrugBank,Drug
DB00107,drug,Oxytocin,DrugBank,Drug
DB00260,drug,Cycloserine,DrugBank,Drug
DB00875,drug,Flupentixol,DrugBank,Drug
DB00915,drug,Amantadine,DrugBank,Drug
DB06262,drug,Droxidopa,DrugBank,Drug
DB13848,drug,Fluorodopa (18F),DrugBank,Drug
DB00140,drug,Riboflavin,DrugBank,Drug
DB00170,drug,Menadione,DrugBank,Drug
DB00542,drug,Benazepril,DrugBank,Drug
DB00178,drug,Ramipril,DrugBank,Drug
DB00183,drug,Pentagastrin,DrugBank,Drug
DB00202,drug,Succinylcholine,DrugBank,Drug
DB00391,drug,Sulpiride,DrugBank,Drug
DB00392,drug,Profenamine,DrugBank,Drug
DB00508,drug,Triflupromazine,DrugBank,Drug
DB00527,drug,Cinchocaine,DrugBank,Drug
DB00585,drug,Nizatidine,DrugBank,Drug
DB00711,drug,Diethylcarbamazine,DrugBank,Drug
DB00721,drug,Procaine,DrugBank,Drug
DB00790,drug,Perindopril,DrugBank,Drug
DB00868,drug,Benzonatate,DrugBank,Drug
DB00871,drug,Terbutaline,DrugBank,Drug
DB00888,drug,Mechlorethamine,DrugBank,Drug
DB00892,drug,Oxybuprocaine,DrugBank,Drug
DB00979,drug,Cyclopentolate,DrugBank,Drug
DB01035,drug,Procainamide,DrugBank,Drug
DB01116,drug,Trimethaphan,DrugBank,Drug
DB01122,drug,Ambenonium,DrugBank,Drug
DB01135,drug,Doxacurium,DrugBank,Drug
DB01161,drug,Chloroprocaine,DrugBank,Drug
DB01199,drug,Tubocurarine,DrugBank,Drug
DB01245,drug,Decamethonium,DrugBank,Drug
DB01337,drug,Pancuronium,DrugBank,Drug
DB01338,drug,Pipecuronium,DrugBank,Drug
DB01400,drug,Neostigmine,DrugBank,Drug
DB01408,drug,Bambuterol,DrugBank,Drug
DB02845,drug,Methylphosphinic Acid,DrugBank,Drug
DB03568,drug,Butyric Acid,DrugBank,Drug
DB03822,drug,Ethyl dihydrogen phosphate,DrugBank,Drug
DB03976,drug,Phosphorylisopropane,DrugBank,Drug
DB04250,drug,Butyrylthiocholine,DrugBank,Drug
DB04572,drug,Thiotepa,DrugBank,Drug
DB04920,drug,Clevidipine,DrugBank,Drug
DB05386,drug,Regramostim,DrugBank,Drug
DB06692,drug,Aprotinin,DrugBank,Drug
DB06756,drug,Glycine betaine,DrugBank,Drug
DB08897,drug,Aclidinium,DrugBank,Drug
DB09205,drug,Moxisylyte,DrugBank,Drug
DB14031,drug,Tretamine,DrugBank,Drug
DB09031,drug,Miltefosine,DrugBank,Drug
DB00143,drug,Glutathione,DrugBank,Drug
DB00369,drug,Cidofovir,DrugBank,Drug
DB06433,drug,Tezacitabine,DrugBank,Drug
DB00184,drug,Nicotine,DrugBank,Drug
DB00388,drug,Phenylephrine,DrugBank,Drug
DB00601,drug,Linezolid,DrugBank,Drug
DB00614,drug,Furazolidone,DrugBank,Drug
DB00780,drug,Phenelzine,DrugBank,Drug
DB01171,drug,Moclobemide,DrugBank,Drug
DB02095,drug,Isatin,DrugBank,Drug
DB02211,drug,(R)-N-methyl-N-2-propynyl-1-indanamine,DrugBank,Drug
DB02509,drug,Farnesol,DrugBank,Drug
DB03147,drug,Flavin adenine dinucleotide,DrugBank,Drug
DB03894,drug,N-Propargyl-1(S)-Aminoindan,DrugBank,Drug
DB04147,drug,Dodecyldimethylamine N-oxide,DrugBank,Drug
DB04307,drug,5-Hydroxy-N-Propargyl-1(R)-Aminoindan,DrugBank,Drug
DB04818,drug,Iproniazid,DrugBank,Drug
DB04889,drug,Bicifadine,DrugBank,Drug
DB09042,drug,Tedizolid phosphate,DrugBank,Drug
DB14569,drug,Tedizolid,DrugBank,Drug
DB00315,drug,Zolmitriptan,DrugBank,Drug
DB00397,drug,Phenylpropanolamine,DrugBank,Drug
DB00669,drug,Sumatriptan,DrugBank,Drug
DB00918,drug,Almotriptan,DrugBank,Drug
DB00952,drug,Naratriptan,DrugBank,Drug
DB00953,drug,Rizatriptan,DrugBank,Drug
DB01445,drug,Bufotenine,DrugBank,Drug
DB06654,drug,Safinamide,DrugBank,Drug
DB09244,drug,Pirlindole,DrugBank,Drug
DB09245,drug,Toloxatone,DrugBank,Drug
DB12329,drug,Eravacycline,DrugBank,Drug
DB15328,drug,Ubrogepant,DrugBank,Drug
DB00336,drug,Nitrofural,DrugBank,Drug
DB00339,drug,Pyrazinamide,DrugBank,Drug
DB00437,drug,Allopurinol,DrugBank,Drug
DB00746,drug,Deferoxamine,DrugBank,Drug
DB00831,drug,Trifluoperazine,DrugBank,Drug
DB01168,drug,Procarbazine,DrugBank,Drug
DB04335,drug,Inosine,DrugBank,Drug
DB06478,drug,Porfiromycin,DrugBank,Drug
DB00194,drug,Vidarabine,DrugBank,Drug
DB00640,drug,Adenosine,DrugBank,Drug
DB01280,drug,Nelarabine,DrugBank,Drug
DB05057,drug,Erdosteine,DrugBank,Drug
DB00128,drug,Aspartic acid,DrugBank,Drug
DB01956,drug,Taurine,DrugBank,Drug
DB00466,drug,Picrotoxin,DrugBank,Drug
DB01119,drug,Diazoxide,DrugBank,Drug
DB08794,drug,Ethyl biscoumacetate,DrugBank,Drug
DB00910,drug,Paricalcitol,DrugBank,Drug
DB09326,drug,Ammonia N-13,DrugBank,Drug
DB02486,drug,2-Hydroxyethyl Disulfide,DrugBank,Drug
DB02943,drug,N-(4-Aminobutanoyl)-S-(4-methoxybenzyl)-L-cysteinylglycine,DrugBank,Drug
DB03602,drug,S-benzylglutathione,DrugBank,Drug
DB04132,drug,S-Hexylglutathione,DrugBank,Drug
DB00172,drug,Proline,DrugBank,Drug
DB00577,drug,Valaciclovir,DrugBank,Drug
DB00091,drug,Cyclosporine,DrugBank,Drug
DB00196,drug,Fluconazole,DrugBank,Drug
DB00199,drug,Erythromycin,DrugBank,Drug
DB00203,drug,Sildenafil,DrugBank,Drug
DB00206,drug,Reserpine,DrugBank,Drug
DB00224,drug,Indinavir,DrugBank,Drug
DB00281,drug,Lidocaine,DrugBank,Drug
DB00288,drug,Amcinonide,DrugBank,Drug
DB00342,drug,Terfenadine,DrugBank,Drug
DB00367,drug,Levonorgestrel,DrugBank,Drug
DB00381,drug,Amlodipine,DrugBank,Drug
DB00398,drug,Sorafenib,DrugBank,Drug
DB00401,drug,Nisoldipine,DrugBank,Drug
DB00439,drug,Cerivastatin,DrugBank,Drug
DB00444,drug,Teniposide,DrugBank,Drug
DB00446,drug,Chloramphenicol,DrugBank,Drug
DB00455,drug,Loratadine,DrugBank,Drug
DB00468,drug,Quinine,DrugBank,Drug
DB00502,drug,Haloperidol,DrugBank,Drug
DB00528,drug,Lercanidipine,DrugBank,Drug
DB00531,drug,Cyclophosphamide,DrugBank,Drug
DB00541,drug,Vincristine,DrugBank,Drug
DB00564,drug,Carbamazepine,DrugBank,Drug
DB00574,drug,Fenfluramine,DrugBank,Drug
DB00604,drug,Cisapride,DrugBank,Drug
DB00622,drug,Nicardipine,DrugBank,Drug
DB00637,drug,Astemizole,DrugBank,Drug
DB00641,drug,Simvastatin,DrugBank,Drug
DB00656,drug,Trazodone,DrugBank,Drug
DB00683,drug,Midazolam,DrugBank,Drug
DB00688,drug,Mycophenolate mofetil,DrugBank,Drug
DB00700,drug,Eplerenone,DrugBank,Drug
DB00701,drug,Amprenavir,DrugBank,Drug
DB00705,drug,Delavirdine,DrugBank,Drug
DB00745,drug,Modafinil,DrugBank,Drug
DB00758,drug,Clopidogrel,DrugBank,Drug
DB00764,drug,Mometasone,DrugBank,Drug
DB00820,drug,Tadalafil,DrugBank,Drug
DB00822,drug,Disulfiram,DrugBank,Drug
DB00834,drug,Mifepristone,DrugBank,Drug
DB00862,drug,Vardenafil,DrugBank,Drug
DB00877,drug,Sirolimus,DrugBank,Drug
DB00897,drug,Triazolam,DrugBank,Drug
DB00904,drug,Ondansetron,DrugBank,Drug
DB00905,drug,Bimatoprost,DrugBank,Drug
DB00909,drug,Zonisamide,DrugBank,Drug
DB00916,drug,Metronidazole,DrugBank,Drug
DB00921,drug,Buprenorphine,DrugBank,Drug
DB00962,drug,Zaleplon,DrugBank,Drug
DB00972,drug,Azelastine,DrugBank,Drug
DB01023,drug,Felodipine,DrugBank,Drug
DB01054,drug,Nitrendipine,DrugBank,Drug
DB01058,drug,Praziquantel,DrugBank,Drug
DB01095,drug,Fluvastatin,DrugBank,Drug
DB01100,drug,Pimozide,DrugBank,Drug
DB01103,drug,Quinacrine,DrugBank,Drug
DB01114,drug,Chlorpheniramine,DrugBank,Drug
DB01166,drug,Cilostazol,DrugBank,Drug
DB01167,drug,Itraconazole,DrugBank,Drug
DB01174,drug,Phenobarbital,DrugBank,Drug
DB01184,drug,Domperidone,DrugBank,Drug
DB01211,drug,Clarithromycin,DrugBank,Drug
DB01216,drug,Finasteride,DrugBank,Drug
DB01217,drug,Anastrozole,DrugBank,Drug
DB01218,drug,Halofantrine,DrugBank,Drug
DB01224,drug,Quetiapine,DrugBank,Drug
DB01259,drug,Lapatinib,DrugBank,Drug
DB01267,drug,Paliperidone,DrugBank,Drug
DB01268,drug,Sunitinib,DrugBank,Drug
DB01380,drug,Cortisone acetate,DrugBank,Drug
DB02520,drug,Ditiocarb,DrugBank,Drug
DB04856,drug,Dexloxiglumide,DrugBank,Drug
DB04946,drug,Iloperidone,DrugBank,Drug
DB04957,drug,Azimilide,DrugBank,Drug
DB05773,drug,Trastuzumab emtansine,DrugBank,Drug
DB06176,drug,Romidepsin,DrugBank,Drug
DB06228,drug,Rivaroxaban,DrugBank,Drug
DB06267,drug,Udenafil,DrugBank,Drug
DB06287,drug,Temsirolimus,DrugBank,Drug
DB06335,drug,Saxagliptin,DrugBank,Drug
DB06403,drug,Ambrisentan,DrugBank,Drug
DB06413,drug,Armodafinil,DrugBank,Drug
DB06419,drug,Cethromycin,DrugBank,Drug
DB06448,drug,Lonafarnib,DrugBank,Drug
DB06595,drug,Midostaurin,DrugBank,Drug
DB06605,drug,Apixaban,DrugBank,Drug
DB06626,drug,Axitinib,DrugBank,Drug
DB06652,drug,Vicriviroc,DrugBank,Drug
DB06697,drug,Artemether,DrugBank,Drug
DB06730,drug,Gestodene,DrugBank,Drug
DB06731,drug,Seproxetine,DrugBank,Drug
